,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Brazil,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay
2020-03-08,1.2844112724968164e-07,2.6551153219470037e-07,1.8216110506649966e-08,0.0,1.295988139116551e-06,9.409134177635957e-08,1.1962458694377782e-07,1.0462325453754978e-06,5.615345307288727e-05,1.9652974072774648e-08,9.81524952131028e-07,0.0,4.609185332023586e-07,7.935131434116304e-07,0.0,0.0,0.0,0.0,0.0,2.8260779765565742e-08,2.1935948266786072e-08,3.945398281156798e-06,3.058765560079439e-06,5.429186794762694e-08,0.0,3.432084942180352e-08,0.0,2.7162554593169642e-08,0.0,1.4020270507099165e-07,1.8197343272803108e-07,9.125662517395224e-08,2.563952233228035e-05,4.670005720757008e-08,0.0,7.163326040016802e-07,0.0
2020-03-09,1.7981757814955431e-07,2.6551153219470037e-07,1.8216110506649966e-08,0.0,1.295988139116551e-06,1.1761417722044945e-07,1.1962458694377782e-07,1.0462325453754978e-06,5.617915958914745e-05,1.9652974072774648e-08,1.7667449138358506e-06,0.0,4.609185332023586e-07,8.501926536553182e-07,0.0,0.0,0.0,0.0,0.0,3.1159321279982745e-08,6.946383617815589e-08,4.1667833550493654e-06,3.6149047528211546e-06,5.429186794762694e-08,0.0,3.432084942180352e-08,0.0,7.243347891511905e-08,0.0,1.4020270507099165e-07,2.123023381827029e-07,1.8251325034790448e-07,2.563952233228035e-05,4.670005720757008e-08,0.0,7.163326040016802e-07,0.0
2020-03-10,2.0550580359949068e-07,3.7614133727582565e-07,1.8216110506649966e-08,0.0,1.295988139116551e-06,1.4584157975335732e-07,1.1962458694377782e-07,1.3077906817193723e-06,5.619791839831029e-05,5.895892221832395e-08,1.7667449138358506e-06,0.0,4.609185332023586e-07,8.501926536553182e-07,0.0,0.0,0.0,0.0,0.0,4.0579581201837984e-08,9.871176720053732e-08,4.6253667223982495e-06,3.985664214648966e-06,5.429186794762694e-08,3.050368911616171e-07,3.432084942180352e-08,0.0,8.601475621170388e-08,2.317621712221839e-07,1.4020270507099165e-07,3.336179600013903e-07,3.0114686307404235e-07,2.734882382109904e-05,4.670005720757008e-08,0.0,7.593125602417811e-07,0.0
2020-03-11,2.825704799492997e-07,4.203932593082756e-07,1.8216110506649966e-08,0.0,1.295988139116551e-06,1.7877354937508317e-07,1.794368804156667e-07,1.8309069544071208e-06,5.6221540602441274e-05,1.7687676665497183e-07,2.551964875540673e-06,0.0,4.609185332023586e-07,9.635516741426941e-07,0.0,0.0,0.0,0.0,2.0192621454579522e-07,4.492739347346349e-08,1.2430370684512105e-07,5.060230260401505e-06,4.60359665102865e-06,6.204784908300222e-08,3.050368911616171e-07,3.432084942180352e-08,0.0,9.054184864389884e-08,1.8540973697774715e-06,7.010135253549582e-07,3.336179600013903e-07,4.4715746335236597e-07,3.042556650097268e-05,9.340011441514016e-08,0.0,8.452724727219828e-07,0.0
2020-03-12,3.08258705399236e-07,4.203932593082756e-07,1.8216110506649966e-08,0.0,1.295988139116551e-06,2.446374886185349e-07,1.794368804156667e-07,1.8309069544071208e-06,5.622918308024835e-05,1.7687676665497183e-07,4.318709789376524e-06,2.648628681329004e-07,4.609185332023586e-07,9.635516741426941e-07,0.0,0.0,1.2713604446710293e-06,0.0,2.0192621454579522e-07,5.289838263811024e-08,1.2430370684512105e-07,5.503000408186636e-06,4.60359665102865e-06,9.307177362450331e-08,3.050368911616171e-07,3.432084942180352e-08,0.0,1.2675858810145837e-07,2.5493838834440233e-06,7.010135253549582e-07,4.549335818200777e-07,4.745344509045516e-07,3.042556650097268e-05,9.340011441514016e-08,0.0,1.0028656456023524e-06,0.0
2020-03-13,3.339469308491723e-07,6.859047915029761e-07,1.8216110506649966e-08,0.0,1.295988139116551e-06,7.103896304115146e-07,2.9906146735944447e-07,2.8771394997826197e-06,5.62382150994749e-05,2.554886629460704e-07,4.515014779802729e-06,3.531504908438672e-07,4.609185332023586e-07,9.635516741426941e-07,0.0,0.0,1.2713604446710293e-06,0.0,2.0192621454579522e-07,5.942010104554849e-08,2.522634050680398e-07,5.795544970116099e-06,6.086634498339894e-06,2.016555095197572e-07,3.050368911616171e-07,3.432084942180352e-08,0.0,1.403398653980432e-07,6.257578622998965e-06,8.412162304259499e-07,8.492093527308117e-07,5.840424011132944e-07,3.4186029776373805e-05,2.802003432454205e-07,0.0,1.0744989060025207e-06,1.1515009671168748e-06
2020-03-14,3.85323381749045e-07,7.522826745516513e-07,1.8216110506649966e-08,0.0,1.295988139116551e-06,7.103896304115146e-07,4.1868605430322226e-07,4.6034231996521915e-06,5.626044776218641e-05,4.323654296010423e-07,5.103929751081346e-06,3.531504908438672e-07,1.0140207730451892e-06,1.5870262868232608e-06,0.0,5.581737937738726e-08,1.2713604446710293e-06,0.0,2.0192621454579522e-07,7.391280861763349e-08,3.5097517226857715e-07,6.285754776592495e-06,7.353395992918248e-06,3.179952265503863e-07,3.050368911616171e-07,3.432084942180352e-08,0.0,2.3993589890633194e-07,8.34343816399862e-06,8.412162304259499e-07,1.1524984072775302e-06,1.01294853943087e-06,3.623719156295623e-05,4.6700057207570076e-07,1.7046403720207147e-06,1.1747854705627558e-06,1.727251450675312e-06
2020-03-15,4.1101160719898136e-07,9.956682457301265e-07,3.036018417774994e-08,0.0,1.295988139116551e-06,7.621398683885125e-07,4.1868605430322226e-07,5.283474354146264e-06,5.627851180063951e-05,6.682011184743382e-07,5.300234741507552e-06,3.531504908438672e-07,1.0140207730451892e-06,1.5870262868232608e-06,0.0,5.581737937738726e-08,5.085441778684117e-06,0.0,3.0288932181869287e-07,8.188379778228023e-08,4.2775099120232843e-07,6.530859679830692e-06,1.3223754138525252e-05,4.110670001748896e-07,3.050368911616171e-07,3.432084942180352e-08,0.0,6.15684570778512e-07,9.965773362553908e-06,8.412162304259499e-07,1.3041429345508895e-06,1.2775927524353313e-06,3.863021364730239e-05,8.406010297362613e-07,1.7046403720207147e-06,1.6332383371238313e-06,2.3030019342337496e-06
2020-03-16,4.62388058098854e-07,1.239053816908602e-06,4.8576294684399914e-08,0.0,1.295988139116551e-06,9.409134177635956e-07,4.1868605430322226e-07,9.52071616291703e-06,5.629935492193156e-05,1.120219522148155e-06,6.8706746649171975e-06,3.531504908438672e-07,1.0140207730451892e-06,2.097141879016452e-06,0.0,1.1163475875477452e-07,5.085441778684117e-06,0.0,6.057786436373857e-07,8.623161005390572e-08,4.899028446248889e-07,6.665272046122607e-06,1.7487487949545075e-05,6.359904531007726e-07,3.050368911616171e-07,3.432084942180352e-08,0.0,1.0683938139980059e-06,1.2746919417220115e-05,1.1216216405679332e-06,2.608285869101779e-06,1.295844077470122e-06,4.153602617829416e-05,1.3076016018119622e-06,1.7046403720207147e-06,2.1060178557649397e-06,8.348382011597342e-06
2020-03-17,5.137645089987268e-07,1.5045653491033026e-06,6.072036835549988e-08,0.0,1.295988139116551e-06,1.5101660355105708e-06,1.9738056845723337e-06,1.1927051017280676e-05,5.6316724189674924e-05,1.473973055458099e-06,8.048504607474429e-06,4.4143811355483405e-07,1.935857839449907e-06,3.2874115941338973e-06,0.0,3.3490427626432363e-07,8.899523112697203e-06,0.0,8.077048581831809e-07,1.0289822376180347e-07,6.288305169812007e-07,7.060602535216475e-06,2.079342648417639e-05,7.213062455899006e-07,1.5251844558080852e-06,3.432084942180352e-08,0.0,1.3536006372262873e-06,1.599158981433069e-05,1.2618243456389248e-06,3.5484819381966064e-06,1.7064988907529067e-06,4.546741960257715e-05,2.054802517133084e-06,1.7046403720207147e-06,2.5358174181659484e-06,1.4393762088960935e-05
2020-03-18,6.16517410798472e-07,1.7479509202817777e-06,8.500851569769984e-08,0.0,1.295988139116551e-06,1.7500989570402882e-06,2.0934302715161115e-06,1.3862581226225344e-05,5.6347294100903246e-05,2.004603355423014e-06,9.81524952131028e-06,6.180133589767675e-07,1.935857839449907e-06,6.291425637049355e-06,0.0,3.3490427626432363e-07,8.899523112697203e-06,0.0,9.086679654560787e-07,1.1304311906226297e-07,8.29910042760073e-07,7.337333877582183e-06,2.440833123699754e-05,9.152057739742823e-07,1.8302213469697026e-06,3.432084942180352e-08,0.0,2.0552999642165032e-06,1.9931546725107816e-05,1.5422297557809081e-06,4.397691290927418e-06,1.8433838285138352e-06,5.350113660002499e-05,2.3817029175860743e-06,1.7046403720207147e-06,3.0372502409671245e-06,2.2742144100558275e-05
2020-03-19,6.422056362484084e-07,2.146218218573828e-06,1.032246262043498e-07,0.0,1.295988139116551e-06,2.921536162155965e-06,2.2130548584598893e-06,1.3862581226225344e-05,5.6384811719228916e-05,2.1225211998596617e-06,1.3545044339408188e-05,9.711638498206351e-07,3.1342460257760397e-06,1.1279222538493887e-05,1.5417345222573276e-07,5.023564143964855e-07,8.899523112697203e-06,0.0,1.2115572872747715e-06,1.4057926344922448e-07,1.137013318495078e-06,7.653598268857277e-06,2.780695963708581e-05,1.2719809062015452e-06,1.8302213469697026e-06,3.432084942180352e-08,1.509535585339028e-07,2.2680733085296655e-06,2.526207666321805e-05,1.5422297557809081e-06,7.096963876393213e-06,1.980268766274764e-06,5.89709013642448e-05,2.8020034324542047e-06,1.7046403720207147e-06,3.896849365769141e-06,2.706027272724656e-05
2020-03-20,7.449585380481536e-07,2.8321230100768045e-06,1.2144073671099975e-07,0.0,2.5919762782331014e-06,3.7307217014326568e-06,3.0504269670663347e-06,2.4115660170905225e-05,5.645012016594399e-05,3.1051699034983943e-06,1.7471144147932298e-05,1.4126019633754688e-06,6.637226878113967e-06,2.0801380259433455e-05,1.5417345222573276e-07,6.698085525286473e-07,8.899523112697203e-06,1.7539962392566633e-07,2.423114574549543e-06,1.76811032379437e-07,1.3490608184073431e-06,8.080555197078653e-06,3.182352047355376e-05,1.574464170481181e-06,1.8302213469697026e-06,3.432084942180352e-08,1.509535585339028e-07,3.304777475502307e-06,3.17514174574392e-05,1.8226351659228912e-06,7.096963876393213e-06,2.0989023790009014e-06,6.580810731951955e-05,3.4091041761526163e-06,6.818561488082859e-06,4.613181969770821e-06,3.1666276595714063e-05
2020-03-21,7.7064676349809e-07,3.4959018405635558e-06,1.5180092088874972e-07,0.0,2.5919762782331014e-06,4.803362997683157e-06,3.170051554010112e-06,3.096848334311474e-05,5.6488332554979396e-05,3.851982918263831e-06,2.2967683879866056e-05,1.8540400769303031e-06,1.0324575143732837e-05,2.8679832183306072e-05,4.6252035667719824e-07,9.488954494155836e-07,8.899523112697203e-06,1.7539962392566633e-07,2.423114574549543e-06,2.3912967493940245e-07,1.6451961200089553e-06,8.373099759008115e-06,3.6550703611858346e-05,1.9467512649791938e-06,3.0503689116161703e-06,3.432084942180352e-08,3.019071170678057e-07,3.5130237273832742e-06,4.635243424443678e-05,2.5236486912778497e-06,9.644591934585647e-06,2.801578392840334e-06,7.384182431696741e-05,3.5959044049828962e-06,6.818561488082859e-06,5.8882540048938125e-06,3.886315764019452e-05
2020-03-22,8.733996652978353e-07,5.885505630315859e-06,1.6394499455984972e-07,0.0,2.5919762782331014e-06,7.273260719312595e-06,5.024232651638668e-06,3.593808793364835e-05,5.65786527472449e-05,4.539837010810944e-06,2.6304868717111553e-05,3.090066794883838e-06,1.8621108741375293e-05,4.4720133582269736e-05,4.6252035667719824e-07,1.0605302081703582e-06,2.4155848448749556e-05,1.7539962392566633e-07,2.625040789095338e-06,2.869556099272829e-07,1.879179568188007e-06,8.728897199192598e-06,4.035098809559341e-05,2.4508900387785874e-06,3.0503689116161703e-06,3.432084942180352e-08,3.019071170678057e-07,3.961205878170574e-06,7.254155959254355e-05,3.0844595115618163e-06,1.100939268004588e-05,3.467751756610185e-06,7.777321774125038e-05,3.829404691020747e-06,8.523201860103575e-06,8.581664595940131e-06,4.548428820111655e-05
2020-03-23,1.0532172434473896e-06,6.659914265883735e-06,2.0037721557314962e-07,2.5149577109860897e-06,2.5919762782331014e-06,9.051587078885789e-06,5.203669532054335e-06,4.190161344228869e-05,5.662242330195819e-05,5.4438738181585775e-06,3.1016188487340484e-05,3.5315049084386724e-06,2.2585008126915575e-05,5.5602599549057814e-05,4.6252035667719824e-07,1.1163475875477454e-06,2.5427208893420583e-05,1.7539962392566633e-07,3.028893218186929e-06,3.615930539235207e-07,2.116819007744856e-06,9.04516159046769e-06,4.690107192121806e-05,2.8464450766827263e-06,3.0503689116161703e-06,6.864169884360702e-08,3.019071170678057e-07,4.400333844093483e-06,7.995794907165344e-05,3.0844595115618163e-06,1.197991765459538e-05,4.216056083036594e-06,8.70034457808713e-05,4.529905549134298e-06,8.523201860103575e-06,1.0329516149704229e-05,4.663578916823343e-05
2020-03-24,1.1045936943472623e-06,8.562746913279088e-06,2.3680943658644954e-07,2.5149577109860897e-06,2.5919762782331014e-06,1.0571162248573998e-05,5.44291870594189e-06,5.110845984159306e-05,5.668703697796351e-05,7.428824199508818e-06,3.4745983305438396e-05,4.237805890126406e-06,2.8761316471827186e-05,6.132723008367029e-05,7.708672611286637e-07,1.1721649669251327e-06,6.356802223355146e-06,6.138986837398322e-07,3.028893218186929e-06,3.8840456293187795e-07,2.508010085169208e-06,9.622344104544736e-06,5.0176113834030386e-05,3.141172359826986e-06,3.0503689116161703e-06,6.864169884360702e-08,3.019071170678057e-07,4.812299255423223e-06,7.995794907165344e-05,3.7854730369167747e-06,1.2616824669143487e-05,5.037365709602164e-06,9.537902307608288e-05,4.7634058351721485e-06,1.1932482604145005e-05,1.1848141270187792e-05,5.440842069627233e-05
2020-03-25,1.952305134195161e-06,8.562746913279088e-06,2.3680943658644954e-07,5.0299154219721785e-06,2.5919762782331014e-06,1.2015464344841115e-05,5.741980173301335e-06,6.261701784072354e-05,5.6735670927644935e-05,9.236897814204083e-06,3.945730307566733e-05,5.032394494525108e-06,3.6136013003064914e-05,6.648506551584589e-05,1.3875610700315948e-06,1.3396171050572945e-06,6.356802223355146e-06,6.138986837398322e-07,3.6346718618243143e-06,4.760854437429922e-07,2.8882331884601657e-06,1.038928525338684e-05,5.549033278689568e-05,3.6840910393032562e-06,3.0503689116161703e-06,1.0296254826541054e-07,3.019071170678057e-07,5.437038011066124e-06,0.00010267064185142748,5.187500087626692e-06,1.4557874618242483e-05,5.803921361063362e-06,0.00010785692394445932,4.7634058351721485e-06,1.3637122976165718e-05,1.3381093042751386e-05,6.246892746609046e-05
2020-03-26,2.055058035994906e-06,1.1107232430144967e-05,2.6716962076419945e-07,5.0299154219721785e-06,2.5919762782331014e-06,1.4043132760121665e-05,5.741980173301335e-06,7.119612471280263e-05,5.681973818352284e-05,9.649610269732354e-06,4.5346452788453496e-05,5.9152707216347766e-06,4.498564884055021e-05,7.952135287189409e-05,2.004254878934526e-06,1.3954344844346818e-06,6.356802223355146e-06,7.015984957026653e-07,5.250081578190676e-06,5.268099202452897e-07,3.2648003003733267e-06,1.119575945113833e-05,6.275103891435698e-05,4.537248964194537e-06,3.355405802777788e-06,1.0296254826541054e-07,3.019071170678057e-07,6.215697909403654e-06,0.00012932329154197858,5.748310907910657e-06,1.759076516370967e-05,6.451843399798424e-06,0.0001167452916863165,4.950206064002428e-06,1.3637122976165718e-05,1.4971351423635119e-05,6.851430754345404e-05
2020-03-27,2.3376285159442063e-06,1.3032191038556544e-05,2.914577681063994e-07,5.0299154219721785e-06,3.8879644173496525e-06,1.6075505742491036e-05,5.921417053717001e-06,8.70988594025102e-05,5.689963681514233e-05,1.0592953025225535e-05,5.1628212482092076e-05,7.063009816877345e-06,5.355873355811408e-05,9.040381883868218e-05,2.004254878934526e-06,1.5628866225668438e-06,6.356802223355146e-06,7.015984957026653e-07,6.865491294557037e-06,6.427515808219696e-07,3.824166981176372e-06,1.2097112966272348e-05,6.676759975082491e-05,5.561038474064073e-06,3.355405802777788e-06,1.372833976872141e-07,3.019071170678057e-07,6.768003186131438e-06,0.00015620770340375192,7.290540663691565e-06,1.9258854963716625e-05,7.3279070014683635e-06,0.00012512086898152811,4.950206064002428e-06,1.3637122976165718e-05,1.6275076762918175e-05,7.887781624750592e-05
2020-03-28,2.748640123143188e-06,1.5266913101195277e-05,2.914577681063994e-07,5.0299154219721785e-06,3.8879644173496525e-06,1.836662991474539e-05,5.921417053717001e-06,0.0001054079289465814,5.6970503427535266e-05,1.1949008236246985e-05,5.790997217573066e-05,1.0506227102605051e-05,6.62800850744992e-05,0.00010332674717424302,2.9292955922889227e-06,1.8977908988311677e-06,1.0170883557368233e-05,7.015984957026653e-07,9.591495190925273e-06,7.152151186823947e-07,4.222670041356318e-06,1.3662621703084065e-05,7.168016262004341e-05,6.577072002798234e-06,3.660442693939405e-06,1.7160424710901756e-07,6.038142341356114e-07,7.229766614215322e-06,0.0001821650665806365,7.851351483975532e-06,2.035069556008481e-05,9.810087206199865e-06,0.0001370859794032589,5.277106464455419e-06,1.3637122976165718e-05,1.783668183964184e-05,8.722619825910326e-05
2020-03-29,3.0312106030924874e-06,1.648384095708765e-05,2.914577681063994e-07,5.0299154219721785e-06,5.183952556466204e-06,2.002263753000932e-05,6.160666227604558e-06,0.00011743960321839964,5.705596022483264e-05,1.3796387799087804e-05,6.163976699382857e-05,1.2271979556824385e-05,7.918580400416523e-05,0.00010905137770885551,3.7001628534175864e-06,1.8977908988311677e-06,1.0170883557368233e-05,7.015984957026653e-07,1.1105941800018738e-05,7.420266276907518e-07,4.697948920470017e-06,1.507790485404011e-05,7.631465589289105e-05,7.701689267427649e-06,3.660442693939405e-06,1.7160424710901756e-07,6.038142341356114e-07,7.773017706078714e-06,0.00020881771627118768,8.271959599188507e-06,2.584022744738041e-05,1.2940189449666427e-05,0.00014426504565629743,5.463906693285699e-06,1.3637122976165718e-05,1.9885393087086647e-05,8.895344970977856e-05
2020-03-30,3.7504809156907052e-06,1.814328803330453e-05,2.975298049419494e-07,7.544873132958269e-06,5.183952556466204e-06,2.1542212699697524e-05,6.399915401492112e-06,0.00013365620767171984,5.710876279877247e-05,1.568307331007417e-05,6.478064684064786e-05,1.500889586086436e-05,8.305751968306504e-05,0.00011120519909811566,4.625203566771981e-06,2.009425657585942e-06,1.0170883557368233e-05,1.3154971794424976e-06,1.403387191093277e-05,9.065188586339164e-07,5.169571808205917e-06,1.582112617353658e-05,8.113452889665259e-05,8.485043362100553e-06,3.660442693939405e-06,1.7160424710901756e-07,6.038142341356114e-07,8.773505133593796e-06,0.0002292127873387399,8.972973124543465e-06,2.8812460181938252e-05,1.4108274251893015e-05,0.00015024760086716283,5.6974069793235495e-06,1.3637122976165718e-05,2.1833817769971212e-05,9.212007736935e-05
2020-03-31,4.495439453738858e-06,2.3320762911101183e-05,3.096738786130494e-07,7.544873132958269e-06,5.183952556466204e-06,2.6896010046772386e-05,6.5195399884358906e-06,0.0001487742679523958,5.716503922626097e-05,1.7805594509933832e-05,6.811783167789334e-05,1.6421497824239826e-05,0.00010223173066428315,0.0001269621029458609,4.933550471223448e-06,2.1210604163407163e-06,1.525632533605235e-05,1.3154971794424976e-06,1.4235798125478564e-05,1.0123156239101372e-06,5.586354825274852e-06,1.782940505813343e-05,8.546005595131038e-05,9.423517079480961e-06,3.660442693939405e-06,1.7160424710901756e-07,7.547677926695141e-07,9.588381771388886e-06,0.0002737111242133992,9.113175829614456e-06,3.2300284309225514e-05,1.9017880686251645e-05,0.00015828131786461066,6.6781081806825215e-06,1.5341763348186433e-05,2.3653302584135487e-05,9.730183172137592e-05
2020-04-01,5.060580413637458e-06,2.3320762911101183e-05,3.2788998911969943e-07,7.544873132958269e-06,5.183952556466204e-06,3.21604206191597e-05,6.5195399884358906e-06,0.00016410157474214685,5.722201042445923e-05,2.0930417387505e-05,7.36143714098271e-05,1.871697601472496e-05,0.00011836387932636573,0.00015575529414965433,4.933550471223448e-06,2.1768777957181043e-06,2.4155848448749556e-05,1.3154971794424976e-06,1.7365654450938392e-05,1.4478214864512913e-06,6.131097540566708e-06,2.004325579705909e-05,8.984737624960615e-05,1.068774200454713e-05,4.2705164762626404e-06,1.7160424710901756e-07,7.547677926695141e-07,1.0960090778343954e-05,0.0002737111242133992,9.673986649898423e-06,4.012514191653085e-05,2.1089406077700367e-05,0.00017093014888186898,6.8182083523052326e-06,1.704640372020715e-05,2.537250083373952e-05,0.00010075633462272654
2020-04-02,6.16517410798472e-06,2.5068713831382958e-05,3.4003406279079936e-07,7.544873132958269e-06,6.479940695582754e-06,3.7843537662451816e-05,6.57935228190778e-06,0.00018361381171339987,5.72713391448504e-05,2.281710289849137e-05,7.773677620877742e-05,2.0571016091655267e-05,0.00012721351516385102,0.00017927729090078478,6.321111541255042e-06,2.6234168307372016e-06,2.4155848448749556e-05,1.4031969914053306e-06,2.2110920492764575e-05,1.8427477677906075e-06,6.544224566257844e-06,2.228082636533037e-05,9.627387358795488e-05,1.1711531514416666e-05,4.2705164762626404e-06,2.0592509653082109e-07,7.547677926695141e-07,1.2159770272875612e-05,0.0003052307794996162,1.0795608290466357e-05,4.288507231290599e-05,2.4027869408301623e-05,0.00017930572617708056,7.051708638343083e-06,1.704640372020715e-05,2.686247265006301e-05,0.0001062259642165317
2020-04-03,7.064261998732492e-06,2.798934068552467e-05,3.703942469685493e-07,1.005983084394436e-05,6.479940695582754e-06,4.2604559556335614e-05,6.818601455795334e-06,0.00020103358359390192,5.732622603091943e-05,2.490031815020548e-05,8.166287601730154e-05,2.374937050925007e-05,0.00013716935548102195,0.00019089659050074083,7.0919788023837085e-06,2.790868968869364e-06,2.9241290227433666e-05,1.4031969914053306e-06,2.2413809814583278e-05,1.8601390168771092e-06,7.260798876306189e-06,2.493744725204117e-05,0.00010297844052267444,1.3092096156513464e-05,4.2705164762626404e-06,2.0592509653082109e-07,7.547677926695141e-07,1.2757346473925346e-05,0.0003418492025527213,1.289864886653123e-05,4.83746042002016e-05,2.7541249477498785e-05,0.00019041618585440205,7.425309096003642e-06,1.704640372020715e-05,2.8338117814306476e-05,0.0001111198433267784
2020-04-04,7.706467634980901e-06,3.2104769434542525e-05,4.2504257848849923e-07,1.005983084394436e-05,6.479940695582754e-06,4.873931504015426e-05,6.818601455795334e-06,0.00022781713675551466,5.7348458693630944e-05,2.763208154632116e-05,8.539267083539945e-05,2.5426835340758442e-05,0.00013716935548102195,0.0001963945029943785,8.633713324641034e-06,3.404860142020624e-06,2.9241290227433666e-05,1.5785966153309969e-06,2.6654260320044972e-05,2.2333262368582986e-06,7.648333962352744e-06,2.7870799481117663e-05,0.00010761293379552208,1.4658804345859272e-05,4.2705164762626404e-06,3.088876447962316e-07,7.547677926695141e-07,1.429203080843943e-05,0.00038773811245471367,1.3459459686815198e-05,5.2954268923857034e-05,2.8234799828820824e-05,0.00020323594702054221,7.752209496456634e-06,1.704640372020715e-05,2.9613189849429467e-05,0.00011515009671168748
2020-04-05,8.68262020207848e-06,3.2104769434542525e-05,5.343392415283989e-07,1.257478855493045e-05,6.479940695582754e-06,5.23618316985441e-05,6.818601455795334e-06,0.00024403374120883487,5.7389450165505284e-05,2.9184666498070354e-05,8.912246565349735e-05,2.825203926750938e-05,0.0001608605680876232,0.00020665349434848603,9.558754037995433e-06,3.404860142020624e-06,3.05126506721047e-05,1.5785966153309969e-06,2.7058112749136566e-05,2.5999917384320486e-06,8.310068401734123e-06,3.064601951455661e-05,0.00011314342910112026,1.6621067573109216e-05,4.2705164762626404e-06,3.088876447962316e-07,9.057213512034168e-07,1.704903009964615e-05,0.00041740367037115323,1.458108132738313e-05,6.91802333421065e-05,2.9621900531464892e-05,0.0002237475648863665,8.219210068532333e-06,1.704640372020715e-05,3.107450836159289e-05,0.00011687734816236279
2020-04-06,9.45326696557657e-06,3.4383743419213694e-05,7.468605307726484e-07,1.760470397690263e-05,6.479940695582754e-06,5.7212240367115426e-05,6.818601455795334e-06,0.0002620289409892934,5.743322072021858e-05,3.103204606091117e-05,9.167443052903804e-05,3.0900667948838376e-05,0.00016851181573878234,0.0002123781248830985,1.063796820357556e-05,3.9072165564171095e-06,3.941217378480191e-05,1.841696051219497e-06,3.0087005967323493e-05,3.462307838971106e-06,9.107074522094016e-06,3.249616620351592e-05,0.00011719088655940721,1.8916837989180295e-05,4.5755533674242566e-06,3.088876447962316e-07,9.057213512034168e-07,1.8266817963906586e-05,0.00046074319638970165,1.5842905673022053e-05,7.76723268694146e-05,3.339992481366652e-05,0.00023502895471256982,8.312610182947475e-06,1.704640372020715e-05,3.180516761767461e-05,0.00011946822533837575
2020-04-07,1.0891807590773006e-05,3.602106453441435e-05,9.958140410301979e-07,1.760470397690263e-05,6.479940695582754e-06,6.602389452447149e-05,6.878413749267224e-06,0.0002777747407971947,5.7470043567834524e-05,3.498229384953888e-05,9.481531037585732e-05,3.496189859354286e-05,0.00018031133018876278,0.0002123781248830985,1.2025529273607154e-05,4.297938212058821e-06,4.195489467414396e-05,2.1047954871079963e-06,3.079374771823377e-05,3.848538495767171e-06,1.0010104392410043e-05,3.546114487171993e-05,0.0001224433122686345,2.1600407462020138e-05,4.5755533674242566e-06,3.088876447962316e-07,9.057213512034168e-07,1.9298995038447035e-05,0.0004867005595665862,1.6123311083164038e-05,8.959158671310063e-05,3.4348993715475625e-05,0.000253147550494048,8.639510583400464e-06,1.704640372020715e-05,3.234958039671588e-05,0.00012205910251438872
2020-04-08,1.1431260325221667e-05,3.7946023142825925e-05,1.3237040301498974e-06,2.011966168788872e-05,6.479940695582754e-06,7.607284982618672e-05,6.9980383362110034e-06,0.0003002687405227678,5.753326770242037e-05,4.0367208745479135e-05,9.854510519395523e-05,4.034744357891183e-05,0.00019459980471803583,0.00025222382058441106,1.4338131056993146e-05,4.856112005832694e-06,4.7040336452828085e-05,2.192495299070829e-06,3.1500489469144056e-05,4.286942899822742e-06,1.0807110512769935e-05,3.969118110502431e-05,0.00012726318527239605,2.4671775991628754e-05,4.8805902585858736e-06,3.088876447962316e-07,9.057213512034168e-07,2.032211792812309e-05,0.0005212331230786916,1.6684121903448004e-05,0.00013168810748418516,3.5316313942319514e-05,0.0002774196316352734,8.826310812230745e-06,1.704640372020715e-05,3.3939838777599624e-05,0.00013127111025132372
2020-04-09,1.2458789343219119e-05,3.9716100024123936e-05,2.003772155731496e-06,2.2634619398874812e-05,6.479940695582754e-06,8.511502777089486e-05,7.117662923154779e-06,0.000322553493739266,5.758468073494074e-05,4.368856136377805e-05,0.00010580838983972485,4.546812569614791e-05,0.0002165395268984681,0.0002814137683599104,1.5879865579250472e-05,5.302651040851791e-06,4.7040336452828085e-05,2.3678949229964955e-06,3.463034579460389e-05,4.87317292111358e-06,1.2039179607087755e-05,4.438770731545945e-05,0.00013063091705066532,2.6688331086826323e-05,4.8805902585858736e-06,3.088876447962316e-07,1.0566749097373196e-06,2.125469896915525e-05,0.0005858947688496809,1.7385135428802962e-05,0.00015940872706975522,3.719620042090293e-05,0.00032647658436436974,8.873010869438316e-06,1.704640372020715e-05,3.471347798992143e-05,0.00013616498936157043
